x_px,y_px
5.244496459960937500e+02,9.826731567382812500e+02
5.232162475585937500e+02,9.799877929687500000e+02
5.219842529296875000e+02,9.773018188476562500e+02
5.207536621093750000e+02,9.746153564453125000e+02
5.195243530273437500e+02,9.719283447265625000e+02
5.182961425781250000e+02,9.692409667968750000e+02
5.170690307617187500e+02,9.665531005859375000e+02
5.158428344726562500e+02,9.638649291992187500e+02
5.146175537109375000e+02,9.611764526367187500e+02
5.133930053710937500e+02,9.584877319335937500e+02
5.121691284179687500e+02,9.557987670898437500e+02
5.109458007812500000e+02,9.531096191406250000e+02
5.097229614257812500e+02,9.504203491210937500e+02
5.085005493164062500e+02,9.477310180664062500e+02
5.072783203125000000e+02,9.450416259765625000e+02
5.060563354492187500e+02,9.423522949218750000e+02
5.048344116210937500e+02,9.396630249023437500e+02
5.036124877929687500e+02,9.369738159179687500e+02
5.023904418945312500e+02,9.342847900390625000e+02
5.011681518554687500e+02,9.315959472656250000e+02
4.999455566406250000e+02,9.289073486328125000e+02
4.987225952148437500e+02,9.262190551757812500e+02
4.974990844726562500e+02,9.235310668945312500e+02
4.962749633789062500e+02,9.208435058593750000e+02
4.950501708984375000e+02,9.181563110351562500e+02
4.938245544433593750e+02,9.154696044921875000e+02
4.925980529785156250e+02,9.127834472656250000e+02
4.913705749511718750e+02,9.100978393554687500e+02
4.901419677734375000e+02,9.074128417968750000e+02
4.889121704101562500e+02,9.047285156250000000e+02
4.876811218261718750e+02,9.020449218750000000e+02
4.864486389160156250e+02,8.993619995117187500e+02
4.852146911621093750e+02,8.966799316406250000e+02
4.839791564941406250e+02,8.939986572265625000e+02
4.827419433593750000e+02,8.913182983398437500e+02
4.815029602050781250e+02,8.886388549804687500e+02
4.802620849609375000e+02,8.859604492187500000e+02
4.790192565917968750e+02,8.832830200195312500e+02
4.777743225097656250e+02,8.806066284179687500e+02
4.765272521972656250e+02,8.779313964843750000e+02
4.752778930664062500e+02,8.752573242187500000e+02
4.740261840820312500e+02,8.725844726562500000e+02
4.727720031738281250e+02,8.699128417968750000e+02
4.715152282714843750e+02,8.672425537109375000e+02
4.702558288574218750e+02,8.645735473632812500e+02
4.689936828613281250e+02,8.619060058593750000e+02
4.677286682128906250e+02,8.592398681640625000e+02
4.664606933593750000e+02,8.565751953125000000e+02
4.651896667480468750e+02,8.539120483398437500e+02
4.639154968261718750e+02,8.512504882812500000e+02
4.626380615234375000e+02,8.485905761718750000e+02
4.613572998046875000e+02,8.459323120117187500e+02
4.600730895996093750e+02,8.432757568359375000e+02
4.587853698730468750e+02,8.406209716796875000e+02
4.574939575195312500e+02,8.379680175781250000e+02
4.561988525390625000e+02,8.353168945312500000e+02
4.548998413085937500e+02,8.326676635742187500e+02
4.535961303710937500e+02,8.300208129882812500e+02
4.522864379882812500e+02,8.273769531250000000e+02
4.509695434570312500e+02,8.247367553710937500e+02
4.496441345214843750e+02,8.221008911132812500e+02
4.483089904785156250e+02,8.194700317382812500e+02
4.469628295898437500e+02,8.168447875976562500e+02
4.456044006347656250e+02,8.142258300781250000e+02
4.442324218750000000e+02,8.116138305664062500e+02
4.428456420898437500e+02,8.090093994140625000e+02
4.414428405761718750e+02,8.064132690429687500e+02
4.400226745605468750e+02,8.038260498046875000e+02
4.385839538574218750e+02,8.012484741210937500e+02
4.371253662109375000e+02,7.986810913085937500e+02
4.356456909179687500e+02,7.961245727539062500e+02
4.341437377929687500e+02,7.935795898437500000e+02
4.326196594238281250e+02,7.910462036132812500e+02
4.310743408203125000e+02,7.885241088867187500e+02
4.295087890625000000e+02,7.860130615234375000e+02
4.279238586425781250e+02,7.835128173828125000e+02
4.263204956054687500e+02,7.810230712890625000e+02
4.246996765136718750e+02,7.785435791015625000e+02
4.230622863769531250e+02,7.760740356445312500e+02
4.214093017578125000e+02,7.736141967773437500e+02
4.197416381835937500e+02,7.711637573242187500e+02
4.180602111816406250e+02,7.687225341796875000e+02
4.163659667968750000e+02,7.662901611328125000e+02
4.146598510742187500e+02,7.638663940429687500e+02
4.129427795410156250e+02,7.614510498046875000e+02
4.112156982421875000e+02,7.590437011718750000e+02
4.094795227050781250e+02,7.566442260742187500e+02
4.077351379394531250e+02,7.542523193359375000e+02
4.059827270507812500e+02,7.518678588867187500e+02
4.042223205566406250e+02,7.494909057617187500e+02
4.024537963867187500e+02,7.471213989257812500e+02
4.006771850585937500e+02,7.447593383789062500e+02
3.988924255371093750e+02,7.424047851562500000e+02
3.970994567871093750e+02,7.400576782226562500e+02
3.952982788085937500e+02,7.377180175781250000e+02
3.934888000488281250e+02,7.353858032226562500e+02
3.916710205078125000e+02,7.330609741210937500e+02
3.898449096679687500e+02,7.307436523437500000e+02
3.880104064941406250e+02,7.284337158203125000e+02
3.861674499511718750e+02,7.261311645507812500e+02
3.843160400390625000e+02,7.238360595703125000e+02
3.824561157226562500e+02,7.215484008789062500e+02
3.805876464843750000e+02,7.192680664062500000e+02
3.787105712890625000e+02,7.169951782226562500e+02
3.768248901367187500e+02,7.147296752929687500e+02
3.749305114746093750e+02,7.124715576171875000e+02
3.730274658203125000e+02,7.102207641601562500e+02
3.711156616210937500e+02,7.079774169921875000e+02
3.691950378417968750e+02,7.057413940429687500e+02
3.672656250000000000e+02,7.035126953125000000e+02
3.653273315429687500e+02,7.012913818359375000e+02
3.633801269531250000e+02,6.990774536132812500e+02
3.614240112304687500e+02,6.968707885742187500e+02
3.594588623046875000e+02,6.946715087890625000e+02
3.574847412109375000e+02,6.924795532226562500e+02
3.555015258789062500e+02,6.902949218750000000e+02
3.535092163085937500e+02,6.881175537109375000e+02
3.515081176757812500e+02,6.859473266601562500e+02
3.494985961914062500e+02,6.837838134765625000e+02
3.474810180664062500e+02,6.816267700195312500e+02
3.454558105468750000e+02,6.794758911132812500e+02
3.434233703613281250e+02,6.773308715820312500e+02
3.413840942382812500e+02,6.751913452148437500e+02
3.393383789062500000e+02,6.730570678710937500e+02
3.372866210937500000e+02,6.709276123046875000e+02
3.352291870117187500e+02,6.688027954101562500e+02
3.331665344238281250e+02,6.666822509765625000e+02
3.310989990234375000e+02,6.645656738281250000e+02
3.290270385742187500e+02,6.624527587890625000e+02
3.269509887695312500e+02,6.603431396484375000e+02
3.248713073730468750e+02,6.582365722656250000e+02
3.227883300781250000e+02,6.561326904296875000e+02
3.207024841308593750e+02,6.540311889648437500e+02
3.186141662597656250e+02,6.519318237304687500e+02
3.165238037109375000e+02,6.498342285156250000e+02
3.144317321777343750e+02,6.477380371093750000e+02
3.123383789062500000e+02,6.456430664062500000e+02
3.102441711425781250e+02,6.435488891601562500e+02
3.081494445800781250e+02,6.414552612304687500e+02
3.060546264648437500e+02,6.393618164062500000e+02
3.039601440429687500e+02,6.372682495117187500e+02
3.018663330078125000e+02,6.351743164062500000e+02
2.997736511230468750e+02,6.330795898437500000e+02
2.976824340820312500e+02,6.309838867187500000e+02
2.955931396484375000e+02,6.288867797851562500e+02
2.935061340332031250e+02,6.267880859375000000e+02
2.914218139648437500e+02,6.246873168945312500e+02
2.893405761718750000e+02,6.225843505859375000e+02
2.872628173828125000e+02,6.204786987304687500e+02
2.851888122558593750e+02,6.183702392578125000e+02
2.831184387207031250e+02,6.162590942382812500e+02
2.810513916015625000e+02,6.141454467773437500e+02
2.789873962402343750e+02,6.120294799804687500e+02
2.769261779785156250e+02,6.099114379882812500e+02
2.748674316406250000e+02,6.077915649414062500e+02
2.728109436035156250e+02,6.056699829101562500e+02
2.707563781738281250e+02,6.035469360351562500e+02
2.687034912109375000e+02,6.014226074218750000e+02
2.666520080566406250e+02,5.992973022460937500e+02
2.646016235351562500e+02,5.971711425781250000e+02
2.625520629882812500e+02,5.950443115234375000e+02
2.605030822753906250e+02,5.929171142578125000e+02
2.584543762207031250e+02,5.907896728515625000e+02
2.564057006835937500e+02,5.886622314453125000e+02
2.543567199707031250e+02,5.865350341796875000e+02
2.523072204589843750e+02,5.844082641601562500e+02
2.502568969726562500e+02,5.822820434570312500e+02
2.482054748535156250e+02,5.801567382812500000e+02
2.461526489257812500e+02,5.780324096679687500e+02
2.440982055664062500e+02,5.759093627929687500e+02
2.420418090820312500e+02,5.737877807617187500e+02
2.399832000732421875e+02,5.716678466796875000e+02
2.379221191406250000e+02,5.695498046875000000e+02
2.358582763671875000e+02,5.674338378906250000e+02
2.337913818359375000e+02,5.653201293945312500e+02
2.317211914062500000e+02,5.632089843750000000e+02
2.296473999023437500e+02,5.611005249023437500e+02
2.275697479248046875e+02,5.589949340820312500e+02
2.254879455566406250e+02,5.568925170898437500e+02
2.234017181396484375e+02,5.547934570312500000e+02
2.213107910156250000e+02,5.526978759765625000e+02
2.192149810791015625e+02,5.506060791015625000e+02
2.171146240234375000e+02,5.485180664062500000e+02
2.150101623535156250e+02,5.464340209960937500e+02
2.129021148681640625e+02,5.443538208007812500e+02
2.107909545898437500e+02,5.422777099609375000e+02
2.086771392822265625e+02,5.402056884765625000e+02
2.065611877441406250e+02,5.381377563476562500e+02
2.044435729980468750e+02,5.360740966796875000e+02
2.023247680664062500e+02,5.340146484375000000e+02
2.002052612304687500e+02,5.319595336914062500e+02
1.980855255126953125e+02,5.299088134765625000e+02
1.959660491943359375e+02,5.278626098632812500e+02
1.938473205566406250e+02,5.258208618164062500e+02
1.917298278808593750e+02,5.237837524414062500e+02
1.896140289306640625e+02,5.217512817382812500e+02
1.875004425048828125e+02,5.197234497070312500e+02
1.853893890380859375e+02,5.176997070312500000e+02
1.832804260253906250e+02,5.156740722656250000e+02
1.811727752685546875e+02,5.136387329101562500e+02
1.790656433105468750e+02,5.115859375000000000e+02
1.769582519531250000e+02,5.095077514648437500e+02
1.748498229980468750e+02,5.073963623046875000e+02
1.727395782470703125e+02,5.052438964843750000e+02
1.706267089843750000e+02,5.030426025390625000e+02
1.685112609863281250e+02,5.007846679687500000e+02
1.664188690185546875e+02,4.984672241210937500e+02
1.644053192138671875e+02,4.960931091308593750e+02
1.625282135009765625e+02,4.936652832031250000e+02
1.608450775146484375e+02,4.911868591308593750e+02
1.594134979248046875e+02,4.886609191894531250e+02
1.582910156250000000e+02,4.860905151367187500e+02
1.575352172851562500e+02,4.834787292480468750e+02
1.571870117187500000e+02,4.808330993652343750e+02
1.572330169677734375e+02,4.781756286621093750e+02
1.576487121582031250e+02,4.755313720703125000e+02
1.584096221923828125e+02,4.729253540039062500e+02
1.594912414550781250e+02,4.703825378417968750e+02
1.608690643310546875e+02,4.679279785156250000e+02
1.625185852050781250e+02,4.655867004394531250e+02
1.644153137207031250e+02,4.633836975097656250e+02
1.665347595214843750e+02,4.613439941406250000e+02
1.688524017333984375e+02,4.594926147460937500e+02
1.713437652587890625e+02,4.578545532226562500e+02
1.739843139648437500e+02,4.564548339843750000e+02
1.767495880126953125e+02,4.553184814453125000e+02
1.796148834228515625e+02,4.544648437500000000e+02
1.825534210205078125e+02,4.538520507812500000e+02
1.855371398925781250e+02,4.534006652832031250e+02
1.885379791259765625e+02,4.530307312011718750e+02
1.915292968750000000e+02,4.526663513183593750e+02
1.945021209716796875e+02,4.522809143066406250e+02
1.974592590332031250e+02,4.518808593750000000e+02
2.004037322998046875e+02,4.514732971191406250e+02
2.033385772705078125e+02,4.510652160644531250e+02
2.062668457031250000e+02,4.506637268066406250e+02
2.091915588378906250e+02,4.502758483886718750e+02
2.121157379150390625e+02,4.499086303710937500e+02
2.150413513183593750e+02,4.495661926269531250e+02
2.179685516357421875e+02,4.492476196289062500e+02
2.208972930908203125e+02,4.489515075683593750e+02
2.238275299072265625e+02,4.486764526367187500e+02
2.267592163085937500e+02,4.484210205078125000e+02
2.296923370361328125e+02,4.481838073730468750e+02
2.326268157958984375e+02,4.479634399414062500e+02
2.355626373291015625e+02,4.477584838867187500e+02
2.384997558593750000e+02,4.475675354003906250e+02
2.414381408691406250e+02,4.473891906738281250e+02
2.443777160644531250e+02,4.472220458984375000e+02
2.473184814453125000e+02,4.470646667480468750e+02
2.502603759765625000e+02,4.469156494140625000e+02
2.532033691406250000e+02,4.467736206054687500e+02
2.561473999023437500e+02,4.466371154785156250e+02
