s_m,x_m,y_m,kappa
3.044949045214227112e+02,-5.673055592243222378e+01,2.764543377452740103e+01,3.515745635029707012e-03
3.046660169279186334e+02,-5.680213901805152688e+01,2.780085358046722988e+01,3.732530217200107255e-03
3.048371218913395069e+02,-5.687387243676477766e+01,2.795619586430191461e+01,3.997534631963235718e-03
3.050082217119127108e+02,-5.694565740701337120e+01,2.811150866688619132e+01,4.208421488122109089e-03
3.051793130198427662e+02,-5.701760290842985768e+01,2.826673778939596815e+01,4.374352723762945164e-03
3.053504006053006492e+02,-5.708961212302662602e+01,2.842193326262558628e+01,4.616851919613741868e-03
3.055214850837766676e+02,-5.716179000328803284e+01,2.857704693828438636e+01,4.839639119631593440e-03
3.056925608976508215e+02,-5.723404920477845792e+01,2.873211318829602945e+01,5.029007312298701057e-03
3.058636319064026452e+02,-5.730648007768704844e+01,2.888709402157894246e+01,5.253576001249726270e-03
3.060346965365419578e+02,-5.737900933754583122e+01,2.904202179232721548e+01,5.502918792417188162e-03
3.062057579316679607e+02,-5.745171837618718769e+01,2.919686169868959169e+01,5.703379050801364591e-03
3.063768128510524207e+02,-5.752454445258868532e+01,2.935163943624119653e+01,5.877001690771594192e-03
3.065478654171568564e+02,-5.759755291825644719e+01,2.950632862239119447e+01,6.108019463947211500e-03
3.067189092296694639e+02,-5.767069326261523798e+01,2.966094581362787252e+01,6.333714152814149193e-03
3.068899507079593718e+02,-5.774402427744631439e+01,2.981547008214072392e+01,6.540671830136009050e-03
3.070609891373831033e+02,-5.781750481688345644e+01,2.996991992728072773e+01,6.771104902881729462e-03
3.072320238259983398e+02,-5.789118171597165485e+01,3.012427205473755620e+01,6.992943647804577938e-03
3.074030541010128559e+02,-5.796502517944481525e+01,3.027853967244723421e+01,7.193651475253339846e-03
3.075740800814095337e+02,-5.803907010867695249e+01,3.043270592824157106e+01,7.395591381091999074e-03
3.077451035642757802e+02,-5.811329776990898210e+01,3.058678151358762065e+01,7.615096321074849017e-03
3.079161247158962169e+02,-5.818773320531329318e+01,3.074075423928200124e+01,7.844607302000561680e-03
3.080871421858414010e+02,-5.826236800659554405e+01,3.089462633377615930e+01,8.061056171655513192e-03
3.082581577436758948e+02,-5.833721723352006450e+01,3.104839211101624130e+01,8.277573725263370069e-03
3.084291717214690038e+02,-5.841228245951572973e+01,3.120205079917554158e+01,8.958375245096020928e-03
3.086001867352153454e+02,-5.848756985819758114e+01,3.135560190638868150e+01,1.068407224766140459e-02
3.087711980828418632e+02,-5.856313674123774859e+01,3.150901157754612214e+01,1.324901338656679813e-02
3.089422075752750629e+02,-5.863904043760422979e+01,3.166225281018328275e+01,1.605931613699821889e-02
3.091132128216975161e+02,-5.871537518666394107e+01,3.181527503206626406e+01,1.888245229604719119e-02
3.092842144953115735e+02,-5.879218669145848963e+01,3.196805449766947049e+01,2.170188808909961214e-02
3.094552116800325052e+02,-5.886958098898157488e+01,3.212053452879939641e+01,2.452085997205112611e-02
3.096262091408028709e+02,-5.894759265802858295e+01,3.227269993578275376e+01,2.735744532356773964e-02
3.097972086947074217e+02,-5.902634021087212091e+01,3.242448817760899971e+01,3.016329240485911972e-02
3.099682141608503798e+02,-5.910584670430028353e+01,3.257588694561429321e+01,3.294050166041217337e-02
3.101392329239644710e+02,-5.918623908516389065e+01,3.272683224178530281e+01,3.577633071294918782e-02
3.103102666985044493e+02,-5.926752868350657621e+01,3.287731331446448735e+01,3.863369437174353493e-02
3.104813282734306199e+02,-5.934985946372702870e+01,3.302725898810837890e+01,4.140804323767009743e-02
3.106524216736829658e+02,-5.943322944912429762e+01,3.317666580570640633e+01,4.415175759678797301e-02
3.108235653279242001e+02,-5.951778879731921990e+01,3.332546052006109250e+01,4.686286995750297418e-02
3.109947707685010982e+02,-5.960353050464095048e+01,3.347364844976079468e+01,4.879675399120920326e-02
3.111660505130765841e+02,-5.969060516988949416e+01,3.362114337704201006e+01,4.886354845220851340e-02
3.113374092720758881e+02,-5.977891863346712853e+01,3.376799213065161354e+01,4.735694271962714169e-02
3.115088474982379125e+02,-5.986850952077875121e+01,3.391415826318679194e+01,4.543060118417845128e-02
3.116803576052056428e+02,-5.995922500182942372e+01,3.405971381371588791e+01,4.357602416289737407e-02
3.118519354000687827e+02,-6.005111257077737008e+01,3.420461244850219629e+01,4.170388396551372862e-02
3.120235756617569791e+02,-6.014401795006273943e+01,3.434893489974324865e+01,3.981462835945263207e-02
3.121952680371077804e+02,-6.023798777053306708e+01,3.449262882652644180e+01,3.794463569453397633e-02
3.123670069088243508e+02,-6.033286461881355223e+01,3.463578127575050303e+01,3.606494536339076989e-02
3.125387797416047988e+02,-6.042870000035383526e+01,3.477833472441608365e+01,3.424605686920768194e-02
3.127105778845724444e+02,-6.052532895775971156e+01,3.492038206341894124e+01,3.248126758522031088e-02
3.128823859121550868e+02,-6.062281423705008621e+01,3.506185509499567132e+01,3.063248532316337550e-02
3.130541952431363484e+02,-6.072098429283333587e+01,3.520285540123557411e+01,2.880891125839583553e-02
3.132259906318302001e+02,-6.081990141765484736e+01,3.534331556638395000e+01,2.703268971549821140e-02
3.133977541723552918e+02,-6.091939268759711013e+01,3.548333056936218810e+01,2.523918485884902446e-02
3.135694777511543521e+02,-6.101952597345619722e+01,3.562283796192120633e+01,2.352461616140270190e-02
3.137411391814438275e+02,-6.112012366945324260e+01,3.576193415241222340e+01,2.216200352502104357e-02
3.139127253410981098e+02,-6.122126141531631305e+01,3.590054499811571986e+01,2.152561526457849247e-02
3.140842380571957619e+02,-6.132279923017906498e+01,3.603877192724348077e+01,2.149320798715655470e-02
3.142556757528923299e+02,-6.142486590032286387e+01,3.617651545105314170e+01,2.157450351644054146e-02
3.144270478210506212e+02,-6.152733734132544186e+01,3.631387625158849630e+01,2.164631084353306131e-02
3.145983555520490427e+02,-6.163034356617200160e+01,3.645075596645772009e+01,2.175660285156450630e-02
3.147696006116200920e+02,-6.173375560228843995e+01,3.658725073270807115e+01,2.182510189659178992e-02
3.149407903415419696e+02,-6.183771096163586378e+01,3.672326252224731036e+01,2.188427685948628187e-02
3.151119271380703708e+02,-6.194207347320188717e+01,3.685889536969084190e+01,2.197157504083415563e-02
3.152830166475149554e+02,-6.204698650307216212e+01,3.699404297938269792e+01,2.202033460082218272e-02
3.154540640851579951e+02,-6.215231147215295948e+01,3.712881640707664843e+01,2.209853178532000459e-02
3.156250674050435805e+02,-6.225818773615161916e+01,3.726310100088239352e+01,2.218079231029502357e-02
3.157960368081618867e+02,-6.236448181138201363e+01,3.739701181588084467e+01,2.224522760300923913e-02
3.159669769517671511e+02,-6.247133566462800047e+01,3.753043889987157655e+01,2.232568313180551337e-02
3.161378875543351796e+02,-6.257860942958493666e+01,3.766349066957841529e+01,2.237754628400804788e-02
3.163087733379326210e+02,-6.268644646892091998e+01,3.779605432969295720e+01,2.241377818198399263e-02
3.164796434082238079e+02,-6.279470890137722705e+01,3.792825049695947826e+01,2.250590477059322830e-02
3.166504970526578404e+02,-6.290353937482539237e+01,3.805995811202194545e+01,2.258592609604981316e-02
3.168213395336159692e+02,-6.301280003449938505e+01,3.819129455611696500e+01,2.259388891092330154e-02
3.169921767882975132e+02,-6.312263424677323798e+01,3.832214490346579083e+01,2.262957136939879044e-02
3.171630129372891247e+02,-6.323290065027237716e+01,3.845262980704336542e+01,2.274143000169653178e-02
3.173338485697301508e+02,-6.334374459276214253e+01,3.858262378276858584e+01,2.276538094314288496e-02
3.175046939550039724e+02,-6.345503011317210706e+01,3.871225278653100332e+01,2.277842541783652378e-02
3.176755505211859258e+02,-6.356689404315966385e+01,3.884139777240049796e+01,2.288580392176649270e-02
3.178464216632215766e+02,-6.367920419263675313e+01,3.897017423571967498e+01,2.291668430365477460e-02
3.180173111712292666e+02,-6.379209909901727116e+01,3.909846283248663923e+01,2.293056606975281062e-02
3.181882269686507243e+02,-6.390544275181775191e+01,3.922639025792021528e+01,2.298822611339870758e-02
3.183591710863101412e+02,-6.401937800118500377e+01,3.935382906799776492e+01,2.300785634221532219e-02
3.185301464581633581e+02,-6.413376407242746780e+01,3.948090544064844920e+01,2.306476724949945920e-02
3.187011604713492829e+02,-6.424874558161542382e+01,3.960749550839004485e+01,2.288767960539866281e-02
3.188722183958981873e+02,-6.436418850599662278e+01,3.973372444628186173e+01,2.223254934156280310e-02
3.190433161008335219e+02,-6.448020463151121362e+01,3.985948089046950571e+01,2.134028858462995101e-02
3.192144597846834131e+02,-6.459664459781208734e+01,3.998490774074313236e+01,2.036624132496444098e-02
3.193856475486835507e+02,-6.471361783404982759e+01,4.010989779053682724e+01,1.932464547617602710e-02
3.195568773673032297e+02,-6.483096692963390240e+01,4.023459278061313427e+01,1.831077178500597341e-02
3.197281481529245752e+02,-6.494879920497076853e+01,4.035888773986851419e+01,1.731529619231740591e-02
3.198994610810979680e+02,-6.506696503415494703e+01,4.048292384821023404e+01,1.628867503439131864e-02
3.200708119604672106e+02,-6.518556628160661148e+01,4.060659627021090756e+01,1.529272525519339426e-02
3.202422040016359688e+02,-6.530445590028507752e+01,4.073004865109715666e+01,1.432139332137330988e-02
3.204136312314797692e+02,-6.542373654278357265e+01,4.085317226157484072e+01,1.330499463802826444e-02
3.205850913994529492e+02,-6.554325787714796547e+01,4.097610817916258696e+01,1.230205234831363396e-02
3.207565844554911223e+02,-6.566312280538654989e+01,4.109875510023145040e+01,1.128732089006766887e-02
3.209281052098106102e+02,-6.578318432533249904e+01,4.122124836776319512e+01,1.029521407103786181e-02
3.210996557926193304e+02,-6.590354093503255228e+01,4.134349356792876762e+01,9.339619796034849541e-03
3.212712281573125779e+02,-6.602405175874692134e+01,4.146561734814421385e+01,8.314803503955947236e-03
3.214428241411068257e+02,-6.614481038928586543e+01,4.158752934429171688e+01,7.320933982216648248e-03
3.216144391948640191e+02,-6.626567753336212263e+01,4.170936062171641368e+01,6.370677527020153150e-03
3.217860674098681670e+02,-6.638674510751741309e+01,4.183101129649326566e+01,5.322552124956476081e-03
3.219577065374090807e+02,-6.650787547017927182e+01,4.195261485460078887e+01,4.346264719606459347e-03
3.221293580045669955e+02,-6.662915773318873391e+01,4.207408435224018461e+01,3.424166566998100569e-03
3.223010119017958459e+02,-6.675046295917667294e+01,4.219553435257719798e+01,2.399002479860804643e-03
3.224726682931012078e+02,-6.687186988227463758e+01,4.231688621988819676e+01,1.396787694214133690e-03
3.226443234382882110e+02,-6.699325480139954436e+01,4.243825833480021004e+01,3.932159684286777265e-04
3.228159748404762581e+02,-6.711469580321724493e+01,4.255956903898844246e+01,-6.003449750030942630e-04
3.229876174818261916e+02,-6.723606702669076185e+01,4.268093716677380201e+01,-1.547628056310550951e-03
3.231592476165988046e+02,-6.735744782509020467e+01,4.280227802939631943e+01,-2.533285549500735850e-03
3.233308640132927962e+02,-6.747871668815818680e+01,4.292371134634196750e+01,-3.529731255101811998e-03
3.235024604811996483e+02,-6.759994637217651814e+01,4.304515561961545700e+01,-4.510069703280361261e-03
3.236740358866424003e+02,-6.772101932190469142e+01,4.316672642448637021e+01,-5.510571073356992054e-03
3.238455829006288695e+02,-6.784200489665893485e+01,4.328834413992724706e+01,-6.538502100142964089e-03
3.240171055560512059e+02,-6.796278996770510616e+01,4.341012668356758297e+01,-7.499547772613298496e-03
3.241885929295449955e+02,-6.808343816430820539e+01,4.353199518616040820e+01,-8.412477748058512506e-03
3.243600492824332946e+02,-6.820384511878614830e+01,4.365405847408555928e+01,-8.931563794862264552e-03
3.245314688668782424e+02,-6.832407335462170295e+01,4.377624621994883114e+01,-8.726692685926981316e-03
3.247028520088881578e+02,-6.844405330864347548e+01,4.389862674126707276e+01,-8.161612043345332912e-03
3.248742038760028663e+02,-6.856387820070287376e+01,4.402111534321289099e+01,-7.524930289986916411e-03
3.250455283227753398e+02,-6.868348814551852399e+01,4.414377555339981285e+01,-6.772942300101130256e-03
3.252168265871800941e+02,-6.880297248275375921e+01,4.426652158609957866e+01,-6.081854810524003202e-03
3.253881010776373728e+02,-6.892228130244897955e+01,4.438940509444928750e+01,-5.484872804382255260e-03
3.255593555095171610e+02,-6.904148965403364002e+01,4.451235813162583810e+01,-4.785066262597056225e-03
3.257305934017661571e+02,-6.916055663546400467e+01,4.463542506331317838e+01,-4.075253191201846058e-03
3.259018170657461155e+02,-6.927955680037914021e+01,4.475853681684183982e+01,-3.417811685712368163e-03
3.260730249187832896e+02,-6.939844616006743649e+01,4.488173360695631686e+01,-2.746005080843140923e-03
3.262442241978544644e+02,-6.951729788522420961e+01,4.500495479256069586e+01,-2.062267858843732683e-03
3.264154183474443016e+02,-6.963607756861416931e+01,4.512823830186979990e+01,-1.360839089082609100e-03
3.265866044629951830e+02,-6.975484627567153950e+01,4.525152123005254623e+01,-6.809839264016281750e-04
3.267577897282022832e+02,-6.987357881270081350e+01,4.537483781318160680e+01,-1.495054649597027544e-05
3.269289737654355008e+02,-6.999232956888647550e+01,4.549813514692727523e+01,6.698512175552731205e-04
3.271001598816627052e+02,-7.011107794567772089e+01,4.562143765865511114e+01,1.333827242265679626e-03
3.272713490276285029e+02,-7.022987354469815102e+01,4.574469888268718165e+01,2.009823740631998864e-03
3.274425483979181877e+02,-7.034870240925019402e+01,4.586794224087275751e+01,2.723192045690014853e-03
3.276137537923303853e+02,-7.046760761054127897e+01,4.599112032407659001e+01,3.401857657955672468e-03
3.277849749986296501e+02,-7.058658306650289660e+01,4.611425253905420618e+01,4.069300653239766620e-03
3.279562079701380526e+02,-7.070566290536581278e+01,4.623730018229851169e+01,4.746648989735654557e-03
3.281274587100310214e+02,-7.082484645660611022e+01,4.636027211823370919e+01,5.417425507143532049e-03
3.282987301936269091e+02,-7.094416545064530055e+01,4.648314155607166498e+01,6.084072903773618708e-03
3.284700229105719131e+02,-7.106362203112482234e+01,4.660590686166958108e+01,6.768143615869437815e-03
3.286413411845777546e+02,-7.118324177970907840e+01,4.672854888854852362e+01,7.478259645621554604e-03
3.288126894034957104e+02,-7.130303799100171602e+01,4.685106043856031022e+01,8.144760162306363682e-03
3.289840651219229244e+02,-7.142302519053048115e+01,4.697342345918210782e+01,8.776150533475121640e-03
3.291554760349392836e+02,-7.154322148864703479e+01,4.709563045988244312e+01,9.452382750507424061e-03
3.293269255376673073e+02,-7.166363992786806136e+01,4.721767279467355394e+01,1.015219336256068146e-02
3.294984133254721428e+02,-7.178430221221996987e+01,4.733952793203419418e+01,1.081364748162294727e-02
3.296699436224984083e+02,-7.190521458377307340e+01,4.746119485935348337e+01,1.144662691395246720e-02
3.298415232541736941e+02,-7.202640772606949326e+01,4.758265181578722292e+01,1.178842925663381100e-02
3.300131478891316306e+02,-7.214787540264897814e+01,4.770389792447049615e+01,1.161530177003359220e-02
3.301848044590603308e+02,-7.226961626053588361e+01,4.782491503698208390e+01,1.108730629819935226e-02
3.303564679507269375e+02,-7.239158429782787607e+01,4.794571301813370923e+01,1.045320400511547468e-02
3.305281225653681076e+02,-7.251377152801238424e+01,4.806627664244653886e+01,9.944298068043413638e-03
3.306997393773443719e+02,-7.263612487438182086e+01,4.818661777749639441e+01,9.420707075961355648e-03
3.308712999428891521e+02,-7.275864893059214467e+01,4.830670475972099354e+01,8.790084177274193680e-03
3.310427832021233030e+02,-7.288128041274613622e+01,4.842657146811946944e+01,8.223737810568659129e-03
3.312141624953620749e+02,-7.300402495112101064e+01,4.854617347667350913e+01,7.653109279835603428e-03
3.313854209761546485e+02,-7.312682061327447514e+01,4.866554974148218804e+01,7.087235388402443777e-03
3.315565336917704258e+02,-7.324967556540595126e+01,4.878465566989125080e+01,6.587781490812592844e-03
3.317274787323175360e+02,-7.337252336413141052e+01,4.890352797632112214e+01,6.041602666727194371e-03
3.318982310368450612e+02,-7.349537844004544240e+01,4.902211541167421416e+01,5.438885290835724501e-03
3.320687728650323152e+02,-7.361816727303872199e+01,4.914046834849288814e+01,4.913854537711703774e-03
3.322390766067556456e+02,-7.374090811304633064e+01,4.925852787008768274e+01,4.321296912522152103e-03
3.324091232461116192e+02,-7.386352733082358668e+01,4.937634292425291704e+01,3.479383626849445136e-03
