x_m,y_m
-4.927737686427302322e+01,1.242553552946461792e+01
-4.936270018214411692e+01,1.257398727751149181e+01
-4.944770865382380265e+01,1.272262298063649411e+01
-4.953240935450740068e+01,1.287142848844899135e+01
-4.961680228419489680e+01,1.302041087614430381e+01
-4.970089098048396181e+01,1.316955599333180515e+01
-4.978468251856990179e+01,1.331887799040211462e+01
-4.986818043605036621e+01,1.346835564176930689e+01
-4.995138119532771270e+01,1.361800309782399410e+01
-5.003429540919489682e+01,1.376780620817555700e+01
-5.011691954005427618e+01,1.391777204801930878e+01
-5.019926420069880635e+01,1.406788646696461598e+01
-5.028132585353083783e+01,1.421816361540211915e+01
-5.036311157374568381e+01,1.436858934294117773e+01
-5.044462489894099377e+01,1.451917072477711912e+01
-5.052586582911677482e+01,1.466990068571461592e+01
-5.060684143946834013e+01,1.482077215055836916e+01
-5.068755172999568259e+01,1.497178511930836464e+01
-5.076800023829645880e+01,1.512294666715992975e+01
-5.084819050196833956e+01,1.527424971891774419e+01
-5.092812959620661672e+01,1.542568719938649480e+01
-5.100781398341364792e+01,1.557725910856618157e+01
-5.108725073878474632e+01,1.572897252165211768e+01
-5.116644339991755430e+01,1.588081328825367677e+01
-5.124539196681208608e+01,1.603278140837086596e+01
-5.132410351466364773e+01,1.618487688200367813e+01
-5.140257804347224635e+01,1.633710678434743357e+01
-5.148082262843318091e+01,1.648944988981617854e+01
-5.155883373194880193e+01,1.664192034880055360e+01
-5.163662196681208627e+01,1.679451108610524557e+01
-5.171418733302302684e+01,1.694721502653492706e+01
-5.179153336817927311e+01,1.710003924528493258e+01
-5.186866007228083930e+01,1.725297666715992762e+01
-5.194557452052302438e+01,1.740602729215993349e+01
-5.202228025050349203e+01,1.755918404508961572e+01
-5.209878079981989885e+01,1.771244692594899561e+01
-5.217507263087458824e+01,1.786581593473805185e+01
-5.225116635646052288e+01,1.801929107145680575e+01
-5.232706197657770986e+01,1.817286526090992993e+01
-5.240276656642146236e+01,1.832653850309743149e+01
-5.247827658839411669e+01,1.848030372282399014e+01
-5.255359911769099313e+01,1.863417507048023936e+01
-5.262873769190974116e+01,1.878813132048023959e+01
-5.270369231105036789e+01,1.894217954801930404e+01
-5.277847005030817940e+01,1.909631975309743268e+01
-5.285307444728083937e+01,1.925054486051930525e+01
-5.292750550196834070e+01,1.940485487028492884e+01
-5.300176675196833287e+01,1.955924270719899027e+01
-5.307586527247615038e+01,1.971371544645680274e+01
-5.314979752589411532e+01,1.986826601286305305e+01
-5.322357412501521168e+01,2.002289440641774121e+01
-5.329719153224177575e+01,2.017760062712086722e+01
-5.337065682276912071e+01,2.033237052458180472e+01
-5.344397353419489605e+01,2.048721824919118006e+01
-5.351714166651911597e+01,2.064212965055836690e+01
-5.359016829493708656e+01,2.079711180387867842e+01
-5.366305341944880070e+01,2.095215055876149535e+01
-5.373580057765192919e+01,2.110726006559742984e+01
-5.380841684474177100e+01,2.126242617399586976e+01
-5.388089868312067665e+01,2.141764888395680799e+01
-5.395325670558162301e+01,2.157292819548024454e+01
-5.402548737452693217e+01,2.172826057096852281e+01
-5.409759776515193153e+01,2.188364601042164992e+01
-5.416959141505427056e+01,2.203908097624196216e+01
-5.424147539942927665e+01,2.219456546842945954e+01
-5.431324618067927190e+01,2.235009241178883599e+01
-5.438492144679255347e+01,2.250565826872242781e+01
-5.445649766017146476e+01,2.266126657682789869e+01
-5.452798543360896133e+01,2.281691026090992835e+01
-5.459939184230036346e+01,2.297258932096852391e+01
-5.467071688624568537e+01,2.312829668180836507e+01
-5.474196764064021181e+01,2.328403588102711552e+01
-5.481315471827693386e+01,2.343979630583180551e+01
-5.488427811915583732e+01,2.359558503141774111e+01
-5.495534845606989904e+01,2.375139144499195964e+01
-5.502636572901911904e+01,2.390721554655446113e+01
-5.509734055079645998e+01,2.406305379850758897e+01
-5.516827645899958554e+01,2.421890620085133605e+01
-5.523918052882380891e+01,2.437476921598805291e+01
-5.531005629786677247e+01,2.453063930632008294e+01
-5.538090730372614701e+01,2.468651293424977666e+01
-5.545174769679255178e+01,2.484239009977711987e+01
-5.552257393946833730e+01,2.499826372770680649e+01
-5.559339664454645913e+01,2.515413381803883652e+01
-5.566421934962458806e+01,2.531000037077320997e+01
-5.573504912989802307e+01,2.546585631071462075e+01
-5.580589306056208443e+01,2.562170163786305466e+01
-5.587675467921442873e+01,2.577753281462086932e+01
-5.594763752345271257e+01,2.593334630339040103e+01
-5.601855220606989860e+01,2.608914210417164981e+01
-5.608950226466365052e+01,2.624491314176930246e+01
-5.616049123683161781e+01,2.640066295378102268e+01
-5.623152796656794550e+01,2.655638446501149019e+01
-5.630261599147029017e+01,2.671207413786305551e+01
-5.637376061793513315e+01,2.686773197233571153e+01
-5.644497068995661948e+01,2.702335443083180166e+01
-5.651624974513239863e+01,2.717893797575367643e+01
-5.658760132106013430e+01,2.733447906950367923e+01
-5.665903603053278914e+01,2.748998124967945955e+01
-5.673055564234919501e+01,2.764543390348805474e+01
-5.680216723170466508e+01,2.780084056852712138e+01
-5.687387610499568069e+01,2.795619416960133208e+01
-5.694568756861872316e+01,2.811149470671071526e+01
-5.701760869776911989e+01,2.826673510465992933e+01
-5.708964303004451324e+01,2.842191890104665219e+01
-5.716179940943904114e+01,2.857704255827320594e+01
-5.723407960475154255e+01,2.873209900114430582e+01
-5.730649245997614827e+01,2.888708822965992340e+01
-5.737904151271052910e+01,2.904200670622242342e+01
-5.745173383814997692e+01,2.919685443083180587e+01
-5.752457651148981910e+01,2.935162432829274337e+01
-5.759757130152888749e+01,2.950631993620289961e+01
-5.767072528346247395e+01,2.966093064176929772e+01
-5.774404553248591299e+01,2.981545998258961561e+01
-5.781753735499567881e+01,2.996990442106617536e+01
-5.789120605738825986e+01,3.012426041960134171e+01
-5.796505694606013037e+01,3.027852444059742254e+01
-5.803909709620661772e+01,3.043269294645681100e+01
-5.811333004542537140e+01,3.058676593717946446e+01
-5.818776286891169036e+01,3.074073987516774764e+01
-5.826239910426325963e+01,3.089461122282399685e+01
-5.833724936427302055e+01,3.104837644255054840e+01
-5.841231364894099443e+01,3.120203553434743071e+01
-5.848760433985896157e+01,3.135558496061696587e+01
-5.856316742579646473e+01,3.150899642057790118e+01
-5.863907719630427096e+01,3.166223453825368495e+01
-5.871540440333552624e+01,3.181526040007008760e+01
-5.879222510523982237e+01,3.196803509245289376e+01
-5.886961005397029112e+01,3.212051970182790228e+01
-5.894763353907771375e+01,3.227267885221851884e+01
-5.902636808131403967e+01,3.242447363005055649e+01
-5.910588797023005725e+01,3.257586512174977145e+01
-5.918626572657771590e+01,3.272681795133961202e+01
-5.926757210231013318e+01,3.287728966764821337e+01
-5.934988492457576115e+01,3.302724489469899538e+01
-5.943327317652888553e+01,3.317664118132007900e+01
-5.951781291651911943e+01,3.332544668913259045e+01
-5.960357489649958751e+01,3.347362250456227173e+01
-5.969062809962458971e+01,3.362112971403493589e+01
-5.977896368189998100e+01,3.376796477995290502e+01
-5.986853034815973729e+01,3.391414539030445496e+01
-5.995926972804255684e+01,3.405968569548024050e+01
-6.005113229518122608e+01,3.420459984587087376e+01
-6.014406321681208567e+01,3.434890552946461639e+01
-6.023800589137263728e+01,3.449261689665212316e+01
-6.033290902369685682e+01,3.463575163542164148e+01
-6.042871601222223887e+01,3.477832389616384035e+01
-6.052537379298395592e+01,3.492035136686696717e+01
-6.062282930201716624e+01,3.506184466032399882e+01
-6.072102770655817494e+01,3.520282500212086063e+01
-6.081991417384333687e+01,3.534330654264820737e+01
-6.091943563990778898e+01,3.548329989469898749e+01
-6.101953727198787192e+01,3.562282982145680421e+01
-6.112016600611872263e+01,3.576190339811695651e+01
-6.122127054713435257e+01,3.590053831266774864e+01
-6.132284028224177064e+01,3.603874164030446536e+01
-6.142487344264216631e+01,3.617650984342945719e+01
-6.152737710353083855e+01,3.631384645964040203e+01
-6.163034949610896263e+01,3.645075148893727146e+01
-6.173379415797419512e+01,3.658722139372243021e+01
-6.183771462672419261e+01,3.672325971159352775e+01
-6.194211090235896222e+01,3.685886644255054989e+01
-6.204698829127497817e+01,3.699404158659352504e+01
-6.215234679347224755e+01,3.712878868132008847e+01
-6.225818817774958802e+01,3.726310065153492701e+01
-6.236451598170466326e+01,3.739698457243336804e+01
-6.247133374293512986e+01,3.753044044401539736e+01
-6.257864146144099493e+01,3.766346472868336548e+01
-6.268644267481990084e+01,3.779605742643727240e+01
-6.279473915187067945e+01,3.792822561247243129e+01
-6.290353443019098734e+01,3.805996221159352899e+01
-6.301282850978083161e+01,3.819127076139821497e+01
-6.312262669703669360e+01,3.832215126188648924e+01
-6.323292722315974146e+01,3.845260725065602969e+01
-6.334373539454645652e+01,3.858263165251149474e+01
-6.345505474879450958e+01,3.871223154264821176e+01
-6.356688351710505458e+01,3.884140692106618076e+01
-6.367922700587458706e+01,3.897015425016773804e+01
-6.379208698390192467e+01,3.909847352995289782e+01
-6.390546345118708871e+01,3.922637183561695906e+01
-6.401936348292537104e+01,3.935384209196462280e+01
-6.413378354151912220e+01,3.948088783659352430e+01
-6.424873070216364113e+01,3.960750906950367778e+01
-6.436420496485895626e+01,3.973370932829274693e+01
-6.448018864161677755e+01,3.985949568815601651e+01
-6.459666050685115124e+01,3.998489291227711817e+01
-6.471359933497615202e+01,4.010991515104664984e+01
-6.483098036280817666e+01,4.023458009245290157e+01
-6.494878059596247510e+01,4.035890542448414919e+01
-6.506697704005426885e+01,4.048291237272633225e+01
-6.518554670069880785e+01,4.060661508757009130e+01
-6.530446658351129940e+01,4.073003833219898695e+01
-6.542371546290583240e+01,4.085319271940602448e+01
-6.554326680689997886e+01,4.097609947477711501e+01
-6.566310115870660979e+01,4.109877628630054858e+01
-6.578319198634333986e+01,4.122124084196461524e+01
-6.590351983302302585e+01,4.134351436735524032e+01
-6.602405816676325401e+01,4.146561101286305018e+01
-6.614478753077693796e+01,4.158755200407399855e+01
-6.626568316188044605e+01,4.170935502897633285e+01
-6.638672206568904244e+01,4.183103423796070786e+01
-6.650787947901912389e+01,4.195261085661304890e+01
-6.662913594508357562e+01,4.207410611051930971e+01
-6.675046670069880861e+01,4.219553061247242454e+01
-6.687184698268123384e+01,4.231690912565602503e+01
-6.699325733424372231e+01,4.243825580046070911e+01
-6.711467299220271343e+01,4.255959186247243053e+01
-6.723606919337458976e+01,4.268093499967946514e+01
-6.735742648097223650e+01,4.280229936247242506e+01
-6.747871832301325412e+01,4.292370971403492774e+01
-6.759992526271052782e+01,4.304517666715993585e+01
-6.772102076808161542e+01,4.316672498503102418e+01
-6.784198361354060580e+01,4.328836528044118381e+01
-6.796279080470270628e+01,4.341012585417165326e+01
-6.808341934718318100e+01,4.353201378141774569e+01
-6.820384624659723727e+01,4.365405736296071382e+01
-6.832405558375543819e+01,4.377626367399587082e+01
-6.844405443385309695e+01,4.389862563932790351e+01
-6.856386048487848939e+01,4.402113264616383503e+01
-6.868348965602106659e+01,4.414377408171071693e+01
-6.880295786647029388e+01,4.426653579557789442e+01
-6.892228280421443287e+01,4.438940363737476957e+01
-6.904147685084528518e+01,4.451237053190602921e+01
-6.916055946314997982e+01,4.463542232878101856e+01
-6.927954479151911471e+01,4.475854841520680338e+01
-6.939844875514216938e+01,4.488173110319507941e+01
-6.951728904200740544e+01,4.500496331755054769e+01
-6.963608157130427401e+01,4.512823444548024554e+01
-6.975484049342341564e+01,4.525152679899586872e+01
-6.987358349635310617e+01,4.537483330290211825e+01
-6.999232473048395775e+01,4.549813980680836778e+01
-7.011108365260309938e+01,4.562143216032399096e+01
-7.022987264430231846e+01,4.574469975065602512e+01
-7.034870939356989084e+01,4.586793550260914287e+01
-7.046760981959528181e+01,4.599111819059743311e+01
-7.058659161036676721e+01,4.611424427702320372e+01
-7.070566714747614867e+01,4.623729607389820728e+01
-7.082485588771052676e+01,4.636026296842946692e+01
-7.094417286585994020e+01,4.648313434782399156e+01
-7.106363311671442773e+01,4.660589606169118326e+01
-7.118325344386286702e+01,4.672853749723805095e+01
-7.130305065089412153e+01,4.685104804167164616e+01
-7.142303888819880342e+01,4.697341000700367886e+01
-7.154323584376521694e+01,4.709561631803883586e+01
-7.166365655238337240e+01,4.721765636198415450e+01
-7.178431781764216169e+01,4.733951245085133053e+01
-7.190523555873103589e+01,4.746117397184742970e+01
-7.202642569483943191e+01,4.758263384977711041e+01
-7.214789883876032661e+01,4.770387439665211105e+01
-7.226963553370661941e+01,4.782489561247243159e+01
-7.239161013209529472e+01,4.794568688444508098e+01
-7.251379256434626086e+01,4.806625528776540079e+01
-7.263615541407770593e+01,4.818658667204273627e+01
-7.275867214930720195e+01,4.830668103727711582e+01
-7.288131270045465726e+01,4.842653838346852524e+01
-7.300404965113825995e+01,4.854614809782398765e+01
-7.312685558497614124e+01,4.866551371794118097e+01
-7.324970220118709108e+01,4.878462816862477780e+01
-7.337256208338922647e+01,4.890348791227711445e+01
-7.349540693080133735e+01,4.902208587370289194e+01
-7.361820844264215680e+01,4.914042559049977399e+01
-7.374093831813044631e+01,4.925849644987476950e+01
-7.386357002528376370e+01,4.937629845182789268e+01
-7.398607349452204573e+01,4.949383159635914353e+01
-7.410843015345759000e+01,4.961112772184742425e+01
-7.423066564967341208e+01,4.972853351286305212e+01
-7.435282508753962816e+01,4.984650178190602787e+01
-7.447495445582575258e+01,4.996548180387867433e+01
-7.459709885890192993e+01,5.008593346647633382e+01
-7.471930340113826219e+01,5.020830958219899287e+01
-7.484161318690485132e+01,5.033306650114430170e+01
-7.496407508937068087e+01,5.046065349821461155e+01
-7.508668645533747110e+01,5.059152338590992315e+01
-7.520796149378962525e+01,5.072584243132008908e+01
-7.532466684046931960e+01,5.086344613615406729e+01
-7.543346388758845933e+01,5.100416292692555942e+01
-7.553101844935602571e+01,5.114781238615407233e+01
-7.561399280238337894e+01,5.129421586515798026e+01
-7.567905187648005949e+01,5.144319648405445378e+01
-7.572285794825739913e+01,5.159457559416188133e+01
-7.574303994288629838e+01,5.174791630216969907e+01
-7.574037347865291281e+01,5.190194330412282397e+01
-7.571627978541559401e+01,5.205520441618337202e+01
-7.567217743983454170e+01,5.220624922331226969e+01
-7.560948678736872353e+01,5.235363084806813561e+01
-7.552962817347712132e+01,5.249589710661305730e+01
-7.543402194361873114e+01,5.263159758390797549e+01
-7.532408755885310825e+01,5.275928363371266983e+01
-7.520124448023982211e+01,5.287750484098805259e+01
-7.506691393763728115e+01,5.298481079069507871e+01
-7.492251450770564247e+01,5.307975283659352783e+01
-7.476946830470271266e+01,5.316088056364429804e+01
-7.460919302088923644e+01,5.322674355680837266e+01
-7.444312049891658489e+01,5.327622039762867701e+01
-7.427280285975642471e+01,5.331173787809743203e+01
-7.409986651393123225e+01,5.333790018156422263e+01
-7.392593787196345545e+01,5.335934156095875380e+01
-7.375256109523004966e+01,5.338046101896657092e+01
-7.358025621058649790e+01,5.340280094816579037e+01
-7.340886048854059709e+01,5.342598813200368113e+01
-7.323819881800837095e+01,5.344961044035328257e+01
-7.306809520350641662e+01,5.347326281828297567e+01
-7.289837276515193309e+01,5.349653313566578561e+01
-7.272885639186091566e+01,5.351901456877125440e+01
-7.255937097254938806e+01,5.354029852507008513e+01
-7.238980241969294127e+01,5.356014621672046871e+01
-7.222014188929743739e+01,5.357861070768727529e+01
-7.205039203456111352e+01,5.359577336271657089e+01
-7.188055550868220678e+01,5.361171554655446414e+01
-7.171063496485896849e+01,5.362652039274586002e+01
-7.154063128749079681e+01,5.364026926603688139e+01
-7.137054889857478202e+01,5.365304176237476952e+01
-7.120038868251032227e+01,5.366492101530445780e+01
-7.103015329249568310e+01,5.367598838957204066e+01
-7.085984449732966084e+01,5.368632524992359834e+01
-7.068946671900934575e+01,5.369601296110523947e+01
-7.051901995753473784e+01,5.370513465666188324e+01
-7.034850775050348659e+01,5.371377170133960988e+01
-7.017793186671443095e+01,5.372200369108570328e+01
-7.000729584376520620e+01,5.372991552824390737e+01
